_id,name,location,tipo,dist,lat,lon
607d5cab941fb22df8d61625,El Rey de Tallarines,"{'type': 'Point', 'coordinates': [40.4246323229, -3.7094618928]}",vegan,1879.7747519004024,40.4246323229,-3.7094618928
607d5cab941fb22df8d6163c,Maravillas EspectaClub,"{'type': 'Point', 'coordinates': [40.4258256152, -3.7043476294]}",club,1892.8922348533877,40.4258256152,-3.7043476294
607d5cab941fb22df8d6162c,Fulanita de Tal,"{'type': 'Point', 'coordinates': [40.4246685124, -3.6964409288]}",club,1928.2634270673914,40.4246685124,-3.6964409288
607d5cab941fb22df8d6162b,KuRGaN Club,"{'type': 'Point', 'coordinates': [40.4261722009, -3.7041652367]}",club,1930.4348507260065,40.4261722009,-3.7041652367
607d5cab941fb22df8d61656,DLRO Live,"{'type': 'Point', 'coordinates': [40.4249227405, -3.6968616901]}",club,1935.7961670821267,40.4249227405,-3.6968616901
607d5cab941fb22df8d6166b,Tupperware,"{'type': 'Point', 'coordinates': [40.426278267, -3.7017088807]}",club,1950.6952086858948,40.426278267,-3.7017088807
607d5cab941fb22df8d61605,faborit,"{'type': 'Point', 'coordinates': [40.4243052069, -3.7117324643]}",vegan,1951.3178711478831,40.4243052069,-3.7117324643
607d5cab941fb22df8d6161e,Matadero Madrid,"{'type': 'Point', 'coordinates': [40.3922702088, -3.6975002289]}",vegan,1953.9934598688387,40.3922702088,-3.6975002289
607d5cab941fb22df8d61686,Nightfall - Metal club,"{'type': 'Point', 'coordinates': [40.4263995489, -3.7041050306]}",club,1955.4205858392202,40.4263995489,-3.7041050306
607d5cab941fb22df8d615c2,Starbucks Plaza Río 2,"{'type': 'Point', 'coordinates': [40.3913038541, -3.701122859]}",starbucks,1962.093118586581,40.3913038541,-3.701122859
607d5cab941fb22df8d61692,Centro Deportivo Municipal La Chopera,"{'type': 'Point', 'coordinates': [40.4123932552, -3.6861920357]}",basketball,1965.2129196629066,40.4123932552,-3.6861920357
607d5cab941fb22df8d61650,Club Allard,"{'type': 'Point', 'coordinates': [40.4230281477, -3.7139871924]}",club,1965.5769472945292,40.4230281477,-3.7139871924
607d5cab941fb22df8d616a3,Parque Infantil,"{'type': 'Point', 'coordinates': [40.426771941, -3.704096854]}",kindergarten,1996.7310543777146,40.426771941,-3.704096854
