_id,name,location,tipo,dist,lat,lon
607d5cab941fb22df8d615ef,VEGA,"{'type': 'Point', 'coordinates': [40.4223184139, -3.7060473849]}",vegan,693.4282905010937,40.4223184139,-3.7060473849
607d5cab941fb22df8d6165e,Beer Station,"{'type': 'Point', 'coordinates': [40.4199936619, -3.7086283981]}",club,699.2983519662608,40.4199936619,-3.7086283981
607d5cab941fb22df8d615fc,Sanissimo Opera,"{'type': 'Point', 'coordinates': [40.4189831243, -3.7093189082]}",vegan,720.0338506319545,40.4189831243,-3.7093189082
607d5cab941fb22df8d615e9,Starbucks Teatro Real,"{'type': 'Point', 'coordinates': [40.4181064839, -3.7096060775]}",starbucks,723.6279422706633,40.4181064839,-3.7096060775
607d5cab941fb22df8d61658,Hotel Emperador Madrid,"{'type': 'Point', 'coordinates': [40.4214272971, -3.7078802984]}",club,732.5872168917563,40.4214272971,-3.7078802984
607d5cab941fb22df8d615f3,La Encomienda,"{'type': 'Point', 'coordinates': [40.4106719712, -3.7059818747]}",vegan,739.6002535072922,40.4106719712,-3.7059818747
607d5cab941fb22df8d615d0,Starbucks Fuencarral 43,"{'type': 'Point', 'coordinates': [40.4231129898, -3.7007984085]}",starbucks,758.6302540540471,40.4231129898,-3.7007984085
607d5cab941fb22df8d6161f,Yoka Loka,"{'type': 'Point', 'coordinates': [40.411614585, -3.6986928116]}",vegan,762.6648807795495,40.411614585,-3.6986928116
607d5cab941fb22df8d615d8,Starbucks,"{'type': 'Point', 'coordinates': [40.418054, -3.710009]}",starbucks,766.4110070709089,40.418054,-3.710009
607d5cab941fb22df8d61606,Buns & Bones,"{'type': 'Point', 'coordinates': [40.411385115, -3.6987812609]}",vegan,775.5305934952444,40.411385115,-3.6987812609
607d5cab941fb22df8d6167b,Vuelvete Loca,"{'type': 'Point', 'coordinates': [40.4226293219, -3.6994169004]}",club,780.9831654591377,40.4226293219,-3.6994169004
607d5cab941fb22df8d6161b,ANTICAFÉ,"{'type': 'Point', 'coordinates': [40.4168119631, -3.7102716703]}",vegan,781.6839775742701,40.4168119631,-3.7102716703
607d5cab941fb22df8d616cb,Tuenti Technologies,"{'type': 'Point', 'coordinates': [40.4158236, -3.696277]}",competency,782.887696228589,40.4158236,-3.696277
607d5cab941fb22df8d616c0,Tuenti Technologies,"{'type': 'Point', 'coordinates': [40.4158236, -3.696277]}",competency,782.887696228589,40.4158236,-3.696277
607d5cab941fb22df8d61609,Restaurante Emma y Julia,"{'type': 'Point', 'coordinates': [40.4125488662, -3.7089612914]}",vegan,788.0824563819885,40.4125488662,-3.7089612914
607d5cab941fb22df8d61615,La Bicicleta Café,"{'type': 'Point', 'coordinates': [40.4237896016, -3.7022626514]}",vegan,790.6807118464758,40.4237896016,-3.7022626514
